chirp_mass,mass_ratio,a_1,a_2,theta_jn,psi,time_jitter,tilt_1,tilt_2,phi_12,phi_jl,ra,dec,phase,luminosity_distance,geocent_time,log_likelihood,log_prior,reference_frequency,waveform_approximant,minimum_frequency,total_mass,mass_1,mass_2,H1_log_likelihood,L1_log_likelihood,H1_matched_filter_snr,H1_optimal_snr,L1_matched_filter_snr,L1_optimal_snr,symmetric_mass_ratio,iota,spin_1x,spin_1y,spin_1z,spin_2x,spin_2y,spin_2z,phi_1,phi_2,chi_eff,chi_1_in_plane,chi_2_in_plane,chi_p,cos_tilt_1,cos_tilt_2,redshift,comoving_distance,mass_1_source,mass_2_source,chirp_mass_source,total_mass_source
16.780949090977227,0.5527543829619637,0.5476881868723503,0.32754991823644997,2.9981799309787265,1.1476401866776624,-9.722104136318017e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.46176723581154167,4299.797930544817,1385860007.2566576,-3.3833458570713706,3.3712794355919646,100.0,IMRPhenomXP,20.0,40.60883397052515,26.15277368791681,14.456060282608336,-0.7420383419221124,-0.6434870784883886,(1.6439060459835715+0.22571388898875924j),3.275212677873105,(1.9424423796514159+2.200693516951639j),3.8363119093818194,0.22925914441905487,2.9981799309787265,0,0,0.5476881868723503,0,0,0.32754991823644997,0.0,0.0,0.4693226744762196,0.0,0.0,0.0,1.0,1.0,0.688990454184421,2545.7798852482338,15.484263764264702,8.558994662636428,9.935490783504994,24.04325842690113
16.96390245787143,0.7009250079529814,0.6425054165855315,0.5452900326087095,0.2562237580003003,1.295790120319825,-8.256717947073176e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.2969008284395821,4971.39115851758,1385860007.1972582,-2.9231482612411486,3.9440683151362803,100.0,IMRPhenomXP,20.0,39.714128180072045,23.348547404724773,16.365580775347276,-0.778917189187541,-1.028626974346703,(0.47782291522485215+0.19102091221642792j),2.9206210824563517,(0.39276357851412497+0.20716062430732252j),3.442090122862706,0.242270883106569,0.2562237580003003,0,0,0.6425054165855315,0,0,0.5452900326087095,0.0,0.0,0.6024444535986261,0.0,0.0,0.0,1.0,1.0,0.7758599459277485,2799.4274946011524,13.147741441134297,9.215580774190801,9.552500182670155,22.363322215325095
12.088289520293516,0.6578100199305439,0.757282892398813,0.6656640528290685,0.2042625267938423,2.4970886657659466,1.530843925207255e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.902824106772178,4895.831555686036,1385860007.2971418,-2.8919226812077437,3.721425513821522,100.0,IMRPhenomXP,20.0,28.506655974451967,17.195369572954018,11.31128640149795,0.030212415067683906,-1.5299839674278766,(1.9943188019266378-0.49333250853159605j),2.301111289886299,(1.6154436447918155+1.1870172082879245j),2.716864989236559,0.23934863995691225,0.2042625267938423,0,0,0.757282892398813,0,0,0.6656640528290685,0.0,0.0,0.7209290340200877,0.0,0.0,0.0,1.0,1.0,0.7662184038887706,2771.9287197722156,9.735698334415563,6.404239915399664,6.844164625211769,16.139938249815224
15.718291507466148,0.9590110191790346,0.33756169337473046,0.47875942706990104,2.787817557910237,2.8438724032714773,-0.00014375396222982803,0.0,0.0,0.0,0.0,0.0,0.0,4.8551478141667666,4858.9601085126205,1385860007.2165728,-2.832305567115897,4.256697208511091,100.0,IMRPhenomXP,20.0,36.12063986283787,18.438201474729322,17.682438388108547,-0.3341909704556274,-0.6852988318588542,(1.7123953031015668+1.4253429954446724j),2.610595022598142,(1.7375822011330748-2.5579316702493267j),3.065775361172887,0.24989055384956757,2.787817557910237,0,0,0.33756169337473046,0,0,0.47875942706990104,0.0,0.0,0.40668339875111065,0.0,0.0,0.0,1.0,1.0,0.7615020441579509,2758.418673173837,10.467317671233994,10.038272987960832,8.923232056185293,20.505590659194826
14.237379893120398,0.9868910299656792,0.7693373746927518,0.5712852220874913,0.2455494767247256,1.7920609615958663,9.129663369435674e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.4853112469076835,4994.825781066003,1385860007.217681,-2.831739944624986,3.902412107536618,100.0,IMRPhenomXP,20.0,32.70976404718551,16.46278711507924,16.246976932106264,-0.7474850915331781,-1.3007861571785257,(2.1581453688878374-0.34829710547239967j),2.559548197708756,(1.8026065326466454-0.41126709857158555j),3.024849561671428,0.24998911749057653,0.2455494767247256,0,0,0.7693373746927518,0,0,0.5712852220874913,0.0,0.0,0.6709646456785684,0.0,0.0,0.0,1.0,1.0,0.7788438860628294,2807.9056401263556,9.254767798379902,9.133447324636341,8.003726467887203,18.388215123016245
16.623103081174072,0.6364865999197199,0.6039815449942707,0.3438290791744793,0.2930713571738848,0.8854922597663918,-0.00017652648172645618,0.0,0.0,0.0,0.0,0.0,0.0,1.23771262392234,4719.60391026064,1385860007.176314,-2.7737022670433173,4.07504278441547,100.0,IMRPhenomXP,20.0,39.367105430241295,24.05586787705595,15.311237553185352,-0.6345154625528626,-0.6960407637744908,(0.057512746179658396+0.310346554680694j),2.913736232514782,(0.5876621894108368-0.9810856643622954j),3.422695393304672,0.23766452290683956,0.2930713571738848,0,0,0.6039815449942707,0,0,0.3438290791744793,0.0,0.0,0.5027991959066014,0.0,0.0,0.0,1.0,1.0,0.7436066609648194,2706.8053806909047,13.796613889823469,8.78135986513892,9.533746029609526,22.577973754962386
15.156234733651539,0.6609265367893649,0.7995517179054105,0.6775444400941927,2.8935568831039973,2.1918884621931856,-4.118675143515642e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.6960492784708041,4267.962207447568,1385860007.222688,-2.7292472852613963,3.912281249331861,100.0,IMRPhenomXP,20.0,35.720696452861304,21.506487891939393,14.21420856092191,-0.19105799514580957,-1.1576707073794203,(0.5430628096705484-0.8104616076257617j),3.2016944451011113,(-0.27963712484120007+0.08623346605408837j),3.7894327190833326,0.23958098256018848,2.8935568831039973,0,0,0.7995517179054105,0,0,0.6775444400941927,0.0,0.0,0.751001799651505,0.0,0.0,0.0,1.0,1.0,0.6848027642619612,2533.211778467895,12.764988488940693,8.436719634151679,8.995851060519138,21.20170812309237
13.288096959356913,0.5602642725318299,0.5462706293967324,0.7626013328554511,2.994365011459738,2.4900666765225346,0.00018784782048713786,0.0,0.0,0.0,0.0,0.0,0.0,4.780571181751031,4463.958765890672,1385860007.2998874,-2.6712068820529136,3.3973477094305764,100.0,IMRPhenomXP,20.0,32.08225067403535,20.562061978113302,11.520188695922048,-0.7337127661827338,-1.4429985145800335,(2.492104466496569-0.9779654837847152j),2.6749223096445203,(2.7934337534682343+1.14520131293228j),3.146827711935872,0.230142380462215,2.994365011459738,0,0,0.5462706293967324,0,0,0.7626013328554511,0.0,0.0,0.6239512930723313,0.0,0.0,0.0,1.0,1.0,0.7104789138739884,2609.7712880632025,12.021230902837143,6.735066186715205,7.768641198423947,18.756297089552348
14.929872850416507,0.8135341463383478,0.5063919506177155,0.07033049735401278,2.819783316526145,2.9745157314170987,1.7384794605072125e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.898486441703138,4502.681263242866,1385860007.1636648,-2.655279630537432,4.165622074733334,100.0,IMRPhenomXP,20.0,34.51926356922668,19.03425068611114,15.485012883115536,-0.3801958326228778,-0.41982517192866364,(1.4649206959131011+0.3551875418570622j),2.6694343959357423,(1.4195932041416466-0.7633293016325883j),3.1289938734494256,0.24735706086421458,2.819783316526145,0,0,0.5063919506177155,0,0,0.07033049735401278,0.0,0.0,0.3107789356390824,0.0,0.0,0.0,1.0,1.0,0.7155225221128109,2624.67043426752,11.095307954726735,9.026411885309694,8.702813666374434,20.12171984003643
12.675606011997122,0.9754521712555158,0.36197741885703805,0.6600494896556315,2.8330966677500755,1.1607851525098225,-0.00016758465123988274,0.0,0.0,0.0,0.0,0.0,0.0,2.7487135043222257,4993.307982061561,1385860007.1397662,-2.647855486483106,4.12477958954781,100.0,IMRPhenomXP,20.0,29.12359392698431,14.742748192417414,14.380845734566897,-0.5664324074953733,-0.8683454880442589,(0.8465114175619102+1.3166061070838213j),2.203317243037595,(2.502714729983482-1.085216154910153j),2.5914411589331756,0.2499613959259615,2.8330966677500755,0,0,0.36197741885703805,0,0,0.6600494896556315,0.0,0.0,0.5091614675937502,0.0,0.0,0.0,1.0,1.0,0.7786507148504487,2807.357252953986,8.288725869180563,8.085255646033941,7.126529062825527,16.373981515214503
