chirp_mass,mass_ratio,dec,ra,time_jitter,a_1,a_2,tilt_1,tilt_2,phi_12,phi_jl,theta_jn,psi,phase,geocent_time,luminosity_distance,log_likelihood,log_prior,reference_frequency,waveform_approximant,minimum_frequency,total_mass,mass_1,mass_2,H1_log_likelihood,V1_log_likelihood,H1_matched_filter_snr,H1_optimal_snr,V1_matched_filter_snr,V1_optimal_snr,symmetric_mass_ratio,iota,spin_1x,spin_1y,spin_1z,spin_2x,spin_2y,spin_2z,phi_1,phi_2,chi_eff,chi_1_in_plane,chi_2_in_plane,chi_p,cos_tilt_1,cos_tilt_2,redshift,comoving_distance,mass_1_source,mass_2_source,chirp_mass_source,total_mass_source
5.95299245843093,0.7929401777397258,0.28058232729502725,1.0812995900381148,-0.00017475973084335944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.636819302971533,1415188782.9162714,600.1236312372406,53.204800240763674,4.1374131894631745,100.0,IMRPhenomXP,20.0,13.78700830889827,7.689608655141464,6.097399653756806,54.88914257567435,-0.032175342893291825,(11.833573436711887+1.1201477077260562j),11.571421067972858,(0.7923616172924369+0.0664194376937242j),2.86093294657193,0.24666573522989294,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.124268476889004,533.7903226627594,6.839655129724533,5.423437354242198,5.294991882102421,12.26309248396673
5.943214732408729,0.7218112566339105,-0.37658574690490026,5.261927644149268,-3.169422301535705e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1563231502191806,1415188782.8835516,828.8062926167488,53.222741362807604,4.104653350749199,100.0,IMRPhenomXP,20.0,13.872345059244815,8.056832597531528,5.815512461713286,54.69642342321784,-0.014782094187706263,(12.025496688579713+0.4092738907263743j),10.79329635854956,(-0.01648557809918755-0.8873226364341886j),1.5715333215461256,0.2434739855876821,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1671055149479231,710.1382737618752,6.903259811852598,4.982850639663696,5.092268570656115,11.886110451516295
5.9500319909640496,0.8963825670359866,-0.37672847585500213,5.3256598338731695,-9.729706435834438e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09181406192583706,1415188782.8839593,821.2137536453832,53.234379181367515,4.104596895498352,100.0,IMRPhenomXP,20.0,13.694128692491317,7.221184654684421,6.472944037806896,53.01485965983174,-0.01616032989776972,(11.902460420013476+0.15805928749520276j),10.84589984466632,(1.0066606719147964-0.7098469081945309j),1.660409468947051,0.24925363071693074,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.16571408463037135,704.4727025364848,6.194644767438097,5.552771578512204,5.1041949903613855,11.7474163459503
5.925808849789348,0.6227966269597895,-0.37677201988482323,2.913020253348452,-0.00010410283201007755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.174807515778679,1415188782.904145,330.80220096962626,53.2408408714099,4.104579667328808,100.0,IMRPhenomXP,20.0,14.075272212710995,8.6734665200039,5.401805692707093,53.26697170680976,0.0006114833061127839,(11.894836925857515+1.010172872354252j),12.895929647565223,(0.262866555433195-0.4503656367209822j),0.548042185911027,0.23649287399600247,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.07097604667025,308.87917660127033,8.098655938170046,5.0438156012001745,5.533091863457788,13.142471539370222
5.956867886355059,0.932209692891596,-1.040982412154563,3.6352992049371733,0.0002164471696879714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.577991532148457,1415188782.8883135,662.0134706873254,53.26333974792469,3.4948450569558434,100.0,IMRPhenomXP,20.0,13.695405871779613,7.087950092665214,6.6074557791143995,54.83128862024976,-0.026243668831896105,(11.880212586796201-0.9647626832006335j),11.006102570663145,(0.5723880003679276-0.6343891868249341j),2.4470784856251218,0.2496922722236488,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.13605966072101539,582.7277324037486,6.239065022489006,5.816116888545175,5.243446354370556,12.05518191103418
5.944444861570871,0.8090342995215692,-0.5649622343510093,6.105322445987761,5.798893542230323e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7500022720634174,1415188782.888271,637.7958324641936,53.37254199926761,4.008422313766137,100.0,IMRPhenomXP,20.0,13.748879447113731,7.600120932339349,6.148758514774381,53.48038993389682,-0.046146804930260465,(11.559768623672793-2.607217480037342j),10.783617857032622,(1.7545662214802369+0.4964421208491042j),3.138129766695647,0.24721415373379685,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.13146418678311111,563.6906921408037,6.7170671605147385,5.434337725046378,5.253763160168281,12.151404885561117
5.94374255254672,0.8518285625158335,0.41071439802959187,1.9778668603171905,-0.00012127080927904307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.237750870406915,1415188782.9223812,739.9770755357307,53.43193570900272,4.090477147581283,100.0,IMRPhenomXP,20.0,13.707858261327624,7.4023365546887225,6.305521706638902,52.48150120473452,-0.01201448917257425,(11.718778646906864+0.041966158454112085j),12.430375893411648,(1.341681488215669+0.13302960631810465j),1.5001056929258627,0.2483994566534155,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.15069903109225685,643.0674344387462,6.432904134508863,5.4797314817008465,5.165332021618937,11.91263561620971
5.928234825301331,0.6787710170411929,-0.3922333696132496,4.300635662834284,0.0002176824300091623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7162649673326718,1415188782.8867743,617.7952565362117,53.470215965983016,4.098323192634162,100.0,IMRPhenomXP,20.0,13.927756956559328,8.296400649748396,5.6313563068109325,53.45594099401657,-0.017276942606357815,(11.662042459186264-1.3906980333476118j),12.291312139485983,(1.0373636300602018+0.049721827711037676j),2.296153543724224,0.24084651385505867,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.12765114371010702,547.8602653269456,7.357240487028856,4.993881607997219,5.257153205907928,12.351122095026076
5.94012673762602,0.6784970153927343,-0.1391949844104076,5.040578793426157,6.653305179627248e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3056062228999177,1415188782.885778,661.9010851556388,53.48535360525956,4.167584939545144,100.0,IMRPhenomXP,20.0,13.9563429925699,8.314785706845239,5.641557285724661,55.67857712316263,-0.022790074029870933,(11.874537975238718-1.5129342680354918j),11.77548410778054,(0.22648805082635046+0.46670178775784055j),2.3448952791231945,0.24082789791193884,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.13603838821149536,582.6397149283337,7.319106284722909,4.965991769526698,5.228808110065513,12.285098054249607
5.934532930339836,0.7205756794656967,-1.1169198784323757,5.898652011425127,1.6041280972320284e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.592587085808855,1415188782.8846211,816.9949337769834,53.52846442344617,3.352800880958731,100.0,IMRPhenomXP,20.0,13.8543871619886,8.05218121314542,5.802205948843179,53.12859067369273,-0.04813120454307862,(11.598218107338324+2.490176029504299j),10.47669086382864,(1.1945910412778493+1.2200699753326882j),2.4725790730957593,0.24340642643277627,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.16494007077363673,701.31928183322,6.9120990986239885,4.98069050452521,5.094281739659545,11.892789603149199
