chirp_mass,mass_ratio,a_1,a_2,dec,ra,theta_jn,psi,time_jitter,tilt_1,tilt_2,phi_12,phi_jl,phase,geocent_time,luminosity_distance,log_likelihood,log_prior,reference_frequency,waveform_approximant,minimum_frequency,total_mass,mass_1,mass_2,H1_log_likelihood,V1_log_likelihood,L1_log_likelihood,H1_matched_filter_snr,H1_optimal_snr,V1_matched_filter_snr,V1_optimal_snr,L1_matched_filter_snr,L1_optimal_snr,symmetric_mass_ratio,iota,spin_1x,spin_1y,spin_1z,spin_2x,spin_2y,spin_2z,phi_1,phi_2,chi_eff,chi_1_in_plane,chi_2_in_plane,chi_p,cos_tilt_1,cos_tilt_2,redshift,comoving_distance,mass_1_source,mass_2_source,chirp_mass_source,total_mass_source
3.168924732375509,0.7042678504301549,0.7532013441413954,0.10762417264360363,-0.22392655634139558,5.45489709268927,1.9369880570337406,1.6540668092543023,0.00017435360577499888,0.0,0.0,0.0,0.0,3.491032972874521,1260808298.326466,3153.4678771812264,-2.9881575093426704e-05,2.6918275762170962,100.0,IMRPhenomXP,20.0,7.41505928639968,4.350876703170883,3.064182583228797,0.006454447348321901,-0.004952758293852388,0.0066642563902201135,(0.9492346033770663+0.9492289901156311j),0.2925972874962602,(-1.995521773180508-0.6582806478671879j),0.2338190681621829,(0.9887480958330203-0.6171951599511942j),0.3261734948824619,0.2424723158970598,1.9369880570337406,0,0,0.7532013441413954,0,0,0.10762417264360363,0.0,0.0,0.4864244717484943,0.0,0.0,0.0,1.0,1.0,0.5333627109139201,2056.570071808934,2.837473920686162,1.9983416587732674,2.066650447294858,4.83581557945943
2.6466123890275792,0.7092357317089786,0.19760721222998062,0.08526868051494568,0.19220363899108175,1.7056277977169527,1.4773765523413476,1.0772427149383512,0.00024318193795587587,0.0,0.0,0.0,0.0,5.755088188873783,1260808298.4083042,4188.188885302422,0.0003935937976674714,2.762758074600578,100.0,IMRPhenomXP,20.0,6.188399359223964,3.6205651709822937,2.56783418824167,0.0017345663707877546,0.000972332876195205,0.002629035521985179,(1.2772329652117964+0.7239945647459843j),0.09080380472801028,(1.1957076656623513-0.7656967373863045j),0.007687901288254851,(0.7324562471730797-0.27420440566522286j),0.11240370346597471,0.24276533954354879,1.4773765523413476,0,0,0.19760721222998062,0,0,0.08526868051494568,0.0,0.0,0.1509931032092415,0.0,0.0,0.0,1.0,1.0,0.6742793393688787,2501.487522560656,2.1624618340850277,1.5336952011900344,1.5807472067505908,3.696157035275062
2.2561164793382895,0.6400874669628492,0.19522972797063592,0.4921944557204538,-0.31700624883396333,4.354284731933252,1.0713681814402471,2.8067495805115583,-0.00010794588118654617,0.0,0.0,0.0,0.0,4.887202372232288,1260808298.3692906,1706.8557305885731,0.0008484471993098763,2.604330682238124,100.0,IMRPhenomXP,20.0,5.338980509017508,3.2553023034218733,2.0836782055956355,-0.0068194278270293784,0.00046626220286061226,0.037684700537300664,(1.2597954791524886-1.2250988390462205j),0.9484960141226131,(0.8145504592381639+0.3196776068514265j),0.1910693526162271,(3.2075179557495104+0.03846337424672575j),1.4162198307747214,0.23796073624215613,1.0713681814402471,0,0,0.19522972797063592,0,0,0.4921944557204538,0.0,0.0,0.31112805912165303,0.0,0.0,0.0,1.0,1.0,0.3170470234635786,1295.9717452904672,2.4716674844767943,1.582083379313189,1.7130113345574707,4.0537508637899835
3.608341087869141,0.6365064520551996,0.21278196413618336,0.23549666030320734,-0.0528859013007706,3.9076125349341444,1.6888353751775353,0.14642193117313995,0.00018377068671127805,0.0,0.0,0.0,0.0,6.22432880448826,1260808298.481513,4913.724620774305,0.0010883338671114906,2.777332085159979,100.0,IMRPhenomXP,20.0,8.545297040699385,5.22167024148778,3.323626799211604,0.001587233425901835,-0.002617889065093259,0.030730920473937884,(-2.084414598515911-0.07151469743361848j),0.15432924732620978,(1.0910340618726895+0.3942723023774491j),0.0639264282917455,(-1.992835568367163-0.9129194337892271j),0.35744413780643786,0.23766616944019522,1.6888353751775353,0,0,0.21278196413618336,0,0,0.23549666030320734,0.0,0.0,0.2216166684837447,0.0,0.0,0.0,1.0,1.0,0.7685044419247256,2778.463251631334,2.9525909676567466,1.8793432011934244,2.0403347610153904,4.831934168850172
4.946997693986712,0.532624507387292,0.7682688921753376,0.5133584598406723,0.2383929747061464,2.421636330200714,1.6737879092333972,2.7735333418420973,1.8812396528297768e-05,0.0,0.0,0.0,0.0,2.321729747820482,1260808298.3683388,3599.2205239123314,0.005566491035214949,2.75171210301776,100.0,IMRPhenomXP,20.0,12.050690696537988,7.862780895420457,4.187909801117531,0.00020184120655732107,0.009715040135905906,-0.0006120459727566169,(-0.7597881606352691-0.06680339999972978j),0.13644456066250532,(-0.45511676339255275+1.6938262838741414j),0.24182592379212692,(-1.8846229975625797-0.2286637740470046j),0.19083777919777342,0.22675121031350245,1.6737879092333972,0,0,0.7682688921753376,0,0,0.5133584598406723,0.0,0.0,0.6796812813184642,0.0,0.0,0.0,1.0,1.0,0.5951529022853891,2256.348283623366,4.929170667059806,2.625397098370618,3.1012686538695484,7.5545677654304235
3.2943482211285566,0.9589652610061415,0.7974514455833647,0.6711650249412111,-0.8228091705221263,3.2627830002096876,1.6169227221242632,1.6950620246747303,-7.493124595459158e-05,0.0,0.0,0.0,0.0,2.8275350735277525,1260808298.4289787,4672.088224270404,0.005916493387622956,2.399229399722511,100.0,IMRPhenomXP,20.0,7.570418002575454,3.8644983416843344,3.705919660891119,0.004722296772543405,0.0005419432251152542,0.001905519584292678,(1.6674294116365582-0.36333123143070417j),0.18218290611157867,(0.930673741869867-0.3628063361156284j),0.0426690799862801,(0.5893403005228852-1.398354030410286j),0.08142852369651477,0.24989030422764555,1.6169227221242632,0,0,0.7974514455833647,0,0,0.6711650249412111,0.0,0.0,0.7356309055547814,0.0,0.0,0.0,1.0,1.0,0.7374791778536476,2689.0038726905486,2.2241983621687185,2.1329289629065578,1.8960504753778684,4.357127325075276
5.79099731527717,0.6501070637141965,0.5768811958651319,0.5016546721985247,0.0012053772139250974,5.5558614457174285,1.237217332503604,1.416612666598138,0.00011158196134052463,0.0,0.0,0.0,0.0,6.028613667852463,1260808298.4662158,1250.8546801131263,0.006656540813268386,2.7290123103132506,100.0,IMRPhenomXP,20.0,13.67656332743701,8.288288456054893,5.388274871382118,0.005105240823167045,-0.005521768309132258,0.0030823589789842343,(-0.1299141223408282+0.7060866487517212j),0.8000626715753468,(1.8254775498870588-0.9587599311518727j),0.8638055770603513,(-1.0403219521466964+0.36192759685332737j),1.093633542475447,0.23875948753040158,1.237217332503604,0,0,0.5768811958651319,0,0,0.5016546721985247,0.0,0.0,0.5472435465939116,0.0,0.0,0.0,1.0,1.0,0.24163099924025846,1007.4286795181603,6.6753233940892365,4.339674891074037,4.664024431429807,11.014998285163275
2.4882578434244427,0.8988824868554492,0.7487078371172752,0.6832850007381461,-0.4176557424769244,4.192307241899145,1.9458125147038974,1.6709585273004255,5.404451192367641e-05,0.0,0.0,0.0,0.0,2.0232244215708457,1260808298.4923344,3542.993299230255,0.007128501790409247,2.6238042595801723,100.0,IMRPhenomXP,20.0,5.72626361225849,3.015596621643073,2.7106669906154166,0.004812876778662378,0.000499245655160685,0.020430932862209095,(1.218448717693475+0.5609645647401816j),0.34248868521737924,(-0.6143511232139877-1.6164802903242568j),0.1382046377709501,(-0.38244609850034844-0.6883154885402735j),0.5588702915129389,0.24929108104139086,1.9458125147038974,0,0,0.7487078371172752,0,0,0.6832850007381461,0.0,0.0,0.7177383367565688,0.0,0.0,0.0,1.0,1.0,0.5874560142237787,2231.868654065331,1.899641057530413,1.707554077925653,1.567449945780785,3.607195135456066
6.451370565964075,0.9274404110845229,0.28121334195797915,0.42865904906804597,0.8573782780765564,1.5615014250090913,1.3260643067007107,2.356421146190566,-6.590223206168427e-05,0.0,0.0,0.0,0.0,3.093698466674956,1260808298.49842,3175.2560792323948,0.007733770374108939,2.331460601694179,100.0,IMRPhenomXP,20.0,14.833974616186225,7.696204007593426,7.1377706085928,0.034206284847209556,0.0022803213773348457,0.19506701467210608,(1.6158093983725241-0.4998559920466815j),0.6316292525540889,(1.5421254391875743-0.008041499780011006j),0.2061472100375999,(3.0214328974449027+0.59973353003797j),0.5717846773553521,0.2496457028039147,1.3260643067007107,0,0,0.28121334195797915,0,0,0.42865904906804597,0.0,0.0,0.3521608568219351,0.0,0.0,0.0,1.0,1.0,0.5364259378878234,2066.650913100601,5.009160427331537,4.645697805912685,4.198946663731148,9.654858233244221
5.781108221063098,0.5912987891260388,0.698158058604843,0.20646210287770775,0.9735599278032219,5.343503571534116,1.3959853984937471,1.231503441645799,0.00011657015388295112,0.0,0.0,0.0,0.0,0.36808439975846774,1260808298.3450205,2617.4870221919296,0.009210475929720685,2.1947420597248994,100.0,IMRPhenomXP,20.0,13.83658719739944,8.695153475858966,5.141433721540475,0.012168400152874848,-0.007901610528672193,-0.0004563968337409907,(2.5404368393234082-1.1787246151600006j),0.49778766752743586,(2.192455767900022-0.733658054560222j),0.5468798933630714,(-0.5058254097039455+0.9439586661061015j),0.36521283964235074,0.23350894679378714,1.3959853984937471,0,0,0.698158058604843,0,0,0.20646210287770775,0.0,0.0,0.5154524440299063,0.0,0.0,0.0,1.0,1.0,0.45642955867521584,1797.1943810433781,5.970184705512412,3.5301629872282865,3.9693702909474435,9.500347692740698
4.218237188290008,0.7892312478784982,0.0033421932515245167,0.36301094067366224,0.9461489687054224,4.251354509406584,2.055932380768396,0.471889468298476,0.00023548570611274918,0.0,0.0,0.0,0.0,3.8797981065457026,1260808298.3686237,1164.0744117348268,0.010934445982425434,2.1266412215933164,100.0,IMRPhenomXP,20.0,9.772556773680067,5.461874637650915,4.310682136029151,-0.00023177259310669385,-0.002054260924454515,0.032514087144079884,(2.8734779824409196-0.36695079819775145j),2.5299093014765486,(-0.4939144510748925-0.5838582189635144j),0.7016536525944705,(2.0737353053388787-0.7027017393161388j),2.8411886488325515,0.24653087851507524,2.055932380768396,0,0,0.0033421932515245167,0,0,0.36301094067366224,0.0,0.0,0.16199234799672402,0.0,0.0,0.0,1.0,1.0,0.22672360952163254,948.9296574605003,4.452408509346944,3.513979923896733,3.438620692997775,7.966388433243678
3.3014835983497286,0.8096295392187531,0.05709530464368662,0.008925588029117382,-0.6469905934862146,3.6995901585741353,0.9366870926950767,2.2652776112037754,0.0002227187567803806,0.0,0.0,0.0,0.0,6.157023023558044,1260808298.4225705,3493.4743481490304,0.012094348472213134,2.343775612807435,100.0,IMRPhenomXP,20.0,7.635631294181307,4.219444438046549,3.416186856134758,0.00185070103133958,-0.013581220879677391,0.02049167819789599,(1.046085570173061+0.12858399032721754j),0.18501980928902165,(0.41213814934308834-0.5179397313730809j),0.39631437997970315,(-0.13771998012885933-0.6164925521413641j),0.38860492868086455,0.24723331460634954,0.9366870926950767,0,0,0.05709530464368662,0,0,0.008925588029117382,0.0,0.0,0.035544139268817464,0.0,0.0,0.0,1.0,1.0,0.5806550913374765,2210.1433493540576,2.6694276703187994,2.1612474946979994,2.0886805834131517,4.830675165016799
4.390027564216737,0.7073930572422747,0.5691813216629725,0.33327817364067497,-0.9150227798980344,6.220373179633828,1.4745998980459816,0.48270867486670477,-3.7320084441250137e-05,0.0,0.0,0.0,0.0,3.065771643578941,1260808298.4259732,4070.131986584458,0.012130377897175637,2.2864107053081515,100.0,IMRPhenomXP,20.0,10.267648307875245,6.013640657798629,4.254007650076617,0.004261280111350407,0.0010079317277632604,0.005355412550720251,(2.991024594847593+1.1085241626766942j),0.2614958522632906,(0.16747073422848796+0.9151452085025373j),0.02588948193386615,(2.676595554515987+1.9756661281066028j),0.17695908343451364,0.24265752900709045,1.4745998980459816,0,0,0.5691813216629725,0,0,0.33327817364067497,0.0,0.0,0.47144386842411323,0.0,0.0,0.0,1.0,1.0,0.6586250866322844,2453.919233826629,3.6256781030660057,2.5647795179042334,2.6467871489453736,6.190457620970237
2.1826388268338146,0.6850070158505248,0.21964347901945463,0.6366903731473711,0.801998643941399,0.775485871455457,1.7866163810006457,2.180882820567913,0.00021030386932600664,0.0,0.0,0.0,0.0,1.0276244030323347,1260808298.3481836,4241.206398344512,0.012780828386449145,2.3987890749053182,100.0,IMRPhenomXP,20.0,5.122558431996528,3.040081366908056,2.082477065088472,0.001755937761254274,0.0008161068641542035,0.004474531023568429,(0.059875941488965495+1.7756148271546626j),0.0760535984956697,(-2.5032749002809993+3.5776364498051914j),0.10729724633189011,(-0.27449974744427175+1.2013393923767013j),0.10244909970397265,0.24126348265660472,1.7866163810006457,0,0,0.21964347901945463,0,0,0.6366903731473711,0.0,0.0,0.38918582853429856,0.0,0.0,0.0,1.0,1.0,0.6812780365461127,2522.6085765052258,1.8081966818250739,1.2386274130878148,1.2982021886859705,3.0468240949128886
5.77365480379887,0.9084941411621505,0.678005697809529,0.6196197651137926,-0.7125051258703506,5.165918022966335,1.371450770986111,1.6366634182807906,-0.0001769462949228312,0.0,0.0,0.0,0.0,2.978202530541502,1260808298.397326,1232.137733107275,0.01683062272680974,2.4869584202864763,100.0,IMRPhenomXP,20.0,13.282705183962957,6.959783054861589,6.322922129101368,0.016380138554065837,0.0006683293645506488,-0.0002477300089406276,(1.9214226865812394+0.7891560135220619j),1.0476145682143037,(0.26996604163255755-1.138479570221519j),0.3058487650334361,(0.9692327389297358-0.2595049407544326j),0.5592330621578631,0.24942528021320234,1.371450770986111,0,0,0.678005697809529,0,0,0.6196197651137926,0.0,0.0,0.6502124357625918,0.0,0.0,0.0,1.0,1.0,0.2384323114880592,994.9172999999689,5.619833228106705,5.105585562043317,4.662067317075599,10.725418790150023
4.039231677222341,0.5358742921252639,0.23745788797647754,0.2689256479139031,-1.0353978896008347,2.5539313759347397,1.4782916496064655,0.9641247902271637,7.555848155697278e-05,0.0,0.0,0.0,0.0,5.921546569630483,1260808298.4666247,1662.7934073625315,0.016985945675896286,2.1084450693293357,100.0,IMRPhenomXP,20.0,9.828512973245005,6.399295192085553,3.429217781159451,0.0011652603162756736,-0.004491386348790788,0.008571344497372513,(2.182634629539527-0.5199806360031397j),0.7446834622829095,(1.56757785227117+0.040328453315265606j),0.3564552790900641,(2.48375185942764+1.9020460971236723j),1.0675134347700375,0.22717031518682243,1.4782916496064655,0,0,0.23745788797647754,0,0,0.2689256479139031,0.0,0.0,0.24843714823735594,0.0,0.0,0.0,1.0,1.0,0.30995274572281695,1269.3537384168799,4.885134378304994,2.6178179269109805,3.0834941874132564,7.502952305215975
6.17254526222775,0.9290669114998906,0.532885497403768,0.13884497970024032,0.266880297496324,0.020858199319792037,1.4232363320381884,3.0769030033307767,-5.173107395321883e-05,0.0,0.0,0.0,0.0,4.135997455274129,1260808298.3474953,518.8407906751988,0.017407574360687628,2.738743822891246,100.0,IMRPhenomXP,20.0,14.19230178992381,7.357081138719544,6.835220651204265,0.010559319585207033,0.002446899569779004,0.013626007466225831,(2.624989420708824-0.11632976292843898j),1.7214122119770985,(1.8567484377031858+1.8550032486518264j),1.540850718193532,(2.5373495187564687+1.1527615061707246j),1.6843771510343373,0.24966197940271356,1.4232363320381884,0,0,0.532885497403768,0,0,0.13884497970024032,0.0,0.0,0.3431098060546319,0.0,0.0,0.0,1.0,1.0,0.10853889550177465,468.04022112077007,6.636737031576503,6.165972776363734,5.568181041977582,12.802709807940237
5.00777922656914,0.7896056386705337,0.37204021163113155,0.6364548734008998,-0.7042189942249205,3.4702362605236945,1.279956741118009,1.8094694497415866,7.920537578927182e-05,0.0,0.0,0.0,0.0,4.414419745503489,1260808298.3992102,3702.4692132014584,0.02260949543479812,2.47115553287127,100.0,IMRPhenomXP,20.0,11.601331510226215,6.482618996911878,5.118712513314338,-0.00011467675732428767,0.014150260201026499,0.0009174491577031568,(0.2210393132524513-1.0111411900455278j),0.07563023233960894,(0.7009920864951689-0.8714980261525912j),0.23824837626186013,(-0.8159306532086736+0.24830356326580066j),0.10231307865291046,0.24654463824193665,1.279956741118009,0,0,0.37204021163113155,0,0,0.6364548734008998,0.0,0.0,0.4887046338753934,0.0,0.0,0.0,1.0,1.0,0.6092180494822376,2300.7877691462536,4.0284279678553485,3.1808694383966625,3.1119332946709,7.20929740625201
6.583216055855774,0.7358577173312977,0.6679942409745485,0.1694611191212034,-0.5266273734340783,5.969934026953436,0.8915165127819242,1.5336638845164898,9.855697981314113e-05,0.0,0.0,0.0,0.0,1.5141040602578857,1260808298.3269253,4266.05384230771,0.02334809845479402,2.389122170923695,100.0,IMRPhenomXP,20.0,15.338353712596854,8.836181421699695,6.502172290897159,0.08141384087434211,0.006908283673824123,1.2203498710634726,(2.81241858668342+1.390450711482174j),0.8809675310794314,(0.2855877017155232-1.1925158635193778j),0.27699655500143733,(0.8946748335410548+0.09615067560537414j),0.4936844653291267,0.2442112124286469,0.8915165127819242,0,0,0.6679942409745485,0,0,0.1694611191212034,0.0,0.0,0.45665811509376986,0.0,0.0,0.0,1.0,1.0,0.6845515188745966,2532.4567242102175,5.245420708535474,3.8598833090252325,3.9079933039114434,9.105304017560707
6.257726535721348,0.7087336367455273,0.18957807562802068,0.5312892055221464,0.6468110965314406,1.5467792658042196,1.7491727888368203,2.4892127513715425,-4.753737149518591e-06,0.0,0.0,0.0,0.0,5.06241509888674,1260808298.4878542,1738.4461109467359,0.02352935977963666,2.544085257606006,100.0,IMRPhenomXP,20.0,14.633088387566458,8.563703594807672,6.069384792758786,0.0135214355194051,0.001137180981187768,0.044994956292332966,(1.0466352936033263+0.464352116609928j),0.892610684503417,(-1.3595379723673884+0.8371489055076762j),0.13412781234113946,(3.357804113792397-1.9152455055197755j),0.7439167474820275,0.24273606519274496,1.7491727888368203,0,0,0.18957807562802068,0,0,0.5312892055221464,0.0,0.0,0.3313100381751792,0.0,0.0,0.0,1.0,1.0,0.32211018628797,1314.902584880759,6.477299459322374,4.590680002095383,4.733135407791456,11.067979461417757
2.3130632161603017,0.9774467575725554,0.4914556148374103,0.19219893051292633,-1.2310102718698626,4.641643370043037,2.0467365942353655,1.9371453700490313,0.00018188516191810497,0.0,0.0,0.0,0.0,2.992551928933368,1260808298.45906,1023.8993840727921,0.024100773559412314,1.569144965432561,100.0,IMRPhenomXP,20.0,5.314438612858074,2.687525513648667,2.626913099209406,0.006577930395644249,-0.0008093267035655938,0.006256674492375713,(1.9467409116383791+0.1303822645541504j),1.3583499083896124,(2.209893055897722+0.7103908708629957j),0.5517705274213858,(2.9837677174633583+1.519147702855422j),1.3277477057339175,0.2499674801609813,2.0467365942353655,0,0,0.4914556148374103,0,0,0.19219893051292633,0.0,0.0,0.3435338188877926,0.0,0.0,0.0,1.0,1.0,0.2022099118158257,851.6810361988327,2.2354877357394356,2.185070238891725,1.9240094374755534,4.420557974631161
2.4196096593395278,0.6043130109212123,0.1392153187138921,0.04518238153298233,-0.7879201471625367,4.724085811188214,1.3005751105376018,0.5407081556576732,-5.9164876250389256e-05,0.0,0.0,0.0,0.0,4.745874232531705,1260808298.4489138,3442.6184731160342,0.03061905921512753,2.3996491766358528,100.0,IMRPhenomXP,20.0,5.772116254261022,3.597874114943826,2.174242139317195,0.010648686941433172,0.0013824162917838688,0.00967022397117867,(2.4565257705567056-0.4347642809328323j),0.31956904356171073,(0.025722314542641643-0.3169843150163558j),0.06606860439959097,(0.8309884297184527+2.401055543509272j),0.2628307879997654,0.23479223693686782,1.3005751105376018,0,0,0.1392153187138921,0,0,0.04518238153298233,0.0,0.0,0.10379496931403831,0.0,0.0,0.0,1.0,1.0,0.5736483996810391,2187.666885926471,2.286326548975664,1.3816568807605878,1.5375795888268025,3.667983429736252
4.8550172171645976,0.5290468328205071,0.06930448216264473,0.6468908269410466,0.7766272505582276,0.14522322667532708,2.077348014527722,0.3009013614724352,0.0001764506044081317,0.0,0.0,0.0,0.0,2.377625609357317,1260808298.4921854,3066.0963337678945,0.03067390469205783,2.3136435048010178,100.0,IMRPhenomXP,20.0,11.841296291556011,7.744233883087377,4.097062408468634,0.010121268328188937,0.03323221888482847,0.0021001306992832897,(1.2527107061483407-0.7754522332629908j),0.2046707208092643,(0.2900125538374812+0.23536408616524235j),0.4996835452170481,(1.7713809148852298-0.4672994898383555j),0.1919000585213957,0.22628332089801917,2.077348014527722,0,0,0.06930448216264473,0,0,0.6468908269410466,0.0,0.0,0.2691480839584947,0.0,0.0,0.0,1.0,1.0,0.5210316644890189,2015.8004753177452,5.091435019986256,2.693607571835144,3.1919238307215716,7.785042591821401
5.9199491784906355,0.8588808447125673,0.5254278949765662,0.1764081129136943,-0.6360549935362337,5.522818876475403,1.9285626733232026,2.572410236892451,0.00013943237210459084,0.0,0.0,0.0,0.0,5.263662133063369,1260808298.4222326,3959.3944204477048,0.03680438343225467,2.5026997901421035,100.0,IMRPhenomXP,20.0,13.647719591490718,7.3419012468230695,6.3058183446676495,0.03403689427357626,-0.003241268767549106,0.007387030488721663,(3.4721354412899355-2.836948326810433j),0.35332234035148885,(0.07674718321108297+0.6184069347005919j),0.1530921737342135,(1.4130122874516882-1.0268428465289494j),0.1940336221035173,0.24855918294447898,1.9285626733232026,0,0,0.5254278949765662,0,0,0.1764081129136943,0.0,0.0,0.36416613035501105,0.0,0.0,0.0,1.0,1.0,0.643851020867625,2408.609044819533,4.466281404836803,3.8360035457102653,3.601268669326302,8.302284950547067
6.304965952163594,0.5078818563882483,0.1789046103110823,0.2543375273050897,-1.1683556399242985,4.29728343611144,1.3682782428391804,2.2414182200194217,-4.187860407801566e-05,0.0,0.0,0.0,0.0,1.7737573129838249,1260808298.47375,3314.8664970306677,0.037777217924869766,1.8277176463464402,100.0,IMRPhenomXP,20.0,15.497652027831244,10.277762785044692,5.219889242786551,0.007879948992729091,0.0008064122541169214,0.05113824959033353,(0.897207476838127+1.6105397018412129j),0.23225621094966756,(1.0502857322223162+0.8675283008516017j),0.16594743284891786,(3.8353445162868094-2.1193042476534982j),0.28925743623281397,0.22337165766337025,1.3682782428391804,0,0,0.1789046103110823,0,0,0.2543375273050897,0.0,0.0,0.20431177981404422,0.0,0.0,0.0,1.0,1.0,0.5559454475897674,2130.4516210370302,6.605477589825163,3.354802220651376,4.0521767404701,9.96027981047654
5.238200386759841,0.7346019320817119,0.39323830369791485,0.3811724363674233,0.23058374477104654,2.6444781700730156,0.592424310144855,2.2636046817642885,8.012214227536972e-06,0.0,0.0,0.0,0.0,1.639947450681656,1260808298.4331644,4209.578479024524,0.038959559951568634,2.17616406980477,100.0,IMRPhenomXP,20.0,12.206486060070251,7.037053190308127,5.169432869762124,0.05701509553346584,0.03188123001571419,0.007240543870773664,(2.0428059660968088+2.8930782984190624j),0.6548676964019942,(-1.0178414353218719+1.7794714961962113j),0.3745676979228763,(0.9806163827706272-1.792043424458616j),0.37125524245229047,0.2441475748105417,0.592424310144855,0,0,0.39323830369791485,0,0,0.3811724363674233,0.0,0.0,0.388128422699118,0.0,0.0,0.0,1.0,1.0,0.6771052317749071,2510.0264557860946,4.195952082780579,3.082354506932896,3.1233582052666846,7.278306589713475
2.823091589335949,0.8551348130450727,0.5115999084784493,0.0634341653117585,-0.14845693547423877,5.0742539746346695,0.35307257941611847,0.6477590466991665,-0.00015498812147727225,0.0,0.0,0.0,0.0,4.396475190111864,1260808298.4441192,3263.640717903596,0.04461200882450567,1.712708227437063,100.0,IMRPhenomXP,20.0,6.509607244242977,3.5089672181602354,3.0006400260827415,0.0013333238142188564,0.0014265588831757076,-0.01910830924581064,(2.075304512667586-0.1537466576561346j),0.2869652900570675,(0.9838514353887233-0.5264507424081305j),0.1961770859546695,(2.5403051258952485+1.7119875671270954j),1.0851358567964982,0.2484755361847602,0.35307257941611847,0,0,0.5115999084784493,0,0,0.0634341653117585,0.0,0.0,0.3050153916545807,0.0,0.0,0.0,1.0,1.0,0.5488048511887798,2107.1994386483834,2.2655967376825683,1.9373906427137098,1.822754872680761,4.202987380396278
6.242492023744113,0.7773388779093549,0.3707690550931861,0.49260757925582593,1.0050309908859543,5.692013321830381,2.6849138074101364,1.5182472153635511,-0.00020387736216207316,0.0,0.0,0.0,0.0,2.090355896381716,1260808298.3883903,4339.698307719007,0.04802845726480154,1.343429657655955,100.0,IMRPhenomXP,20.0,14.478249340756857,8.146026354741819,6.332222986015037,0.0392768267626884,0.006511437970261547,0.153324800428555,(-0.7866879722845743-0.16340555075779117j),0.8786630293563951,(0.030739116231200625-0.5476686007002356j),0.6751494344359921,(0.3133617709896101+0.5773192906227574j),0.9323355222842734,0.2460763675860996,2.6849138074101364,0,0,0.3707690550931861,0,0,0.49260757925582593,0.0,0.0,0.4240564854396845,0.0,0.0,0.0,1.0,1.0,0.694229485052507,2561.458384880517,4.808100925294285,3.7375237781431903,3.6845610814940146,8.545624703437475
4.674121657704909,0.5395755766121226,0.4516152289390538,0.5520505286922377,0.053473591034864446,3.872426839903128,1.3167901703761236,2.420733877983399,-0.00019916115175840418,0.0,0.0,0.0,0.0,2.315284415089971,1260808298.4414093,4402.832612618197,0.05665778591980475,2.751671104558466,100.0,IMRPhenomXP,20.0,11.359255220954106,7.378173175460767,3.981082045493339,0.06034763509389984,0.017236755079720334,0.09114916241047055,(-0.3031972353215447+2.0267893847524743j),0.5306102437008491,(-1.5316664615905073-1.796831899872481j),0.18468946051206206,(1.8027112049355243-1.4889823217362097j),0.6333505285787461,0.22764088093979615,1.3167901703761236,0,0,0.4516152289390538,0,0,0.5520505286922377,0.0,0.0,0.4868148226451241,0.0,0.0,0.0,1.0,1.0,0.7024979158815482,2586.1016233571822,4.33373404257025,2.338377044903428,2.7454492684560283,6.672111087473678
3.5225702419939897,0.7424743974166592,0.40557558271834476,0.08596830387287993,-0.40129702011035884,3.677729417645438,1.0149550529276639,0.11562446737143939,-0.00014219693181011386,0.0,0.0,0.0,0.0,2.171841667238847,1260808298.4479437,4205.676758816169,0.057973293008069415,2.5397775110056964,100.0,IMRPhenomXP,20.0,8.20069120876558,4.7063481798778115,3.494343028887769,0.005829212780051107,-0.0007522594425041773,0.03721467990967242,(0.18575007473796432+1.914860080386791j),0.3515084712174191,(1.8260665682054091-0.1542298891790017j),0.26446438174718734,(1.8543396799086662-1.493762694881944j),0.5735970440891247,0.2445393037268425,1.0149550529276639,0,0,0.40557558271834476,0,0,0.08596830387287993,0.0,0.0,0.2693898102773959,0.0,0.0,0.0,1.0,1.0,0.6765899814166386,2508.470627211577,2.8070954926625364,2.0841965344056366,2.101032620401075,4.891292027068173
2.43487501544776,0.5432776505363608,0.765666373371658,0.6543420191827692,0.19921643506732895,2.241801825677974,2.4310475768615274,1.6192145059483585,0.00010215656968371475,0.0,0.0,0.0,0.0,3.824032291627782,1260808298.4460049,1015.4925029862436,0.07077625544486521,2.3384058936312764,100.0,IMRPhenomXP,20.0,5.910122055541785,3.8295909057503312,2.080531149791454,0.00016310448040873782,0.0017139699066961028,0.02029165768472385,(1.5204071734051947-0.8092930299563382j),0.7469611887660669,(0.6762494253252141-1.5058331542188579j),0.7677574917913902,(0.8243308707628281+0.16046225680785314j),1.4021499888462838,0.22810442255720997,2.4310475768615274,0,0,0.765666373371658,0,0,0.6543420191827692,0.0,0.0,0.7264770327042819,0.0,0.0,0.0,1.0,1.0,0.2007217313822639,845.7350903956789,3.1894075085504854,1.732733817848336,2.0278428813350002,4.922141326398821
