chirp_mass,mass_ratio,dec,ra,time_jitter,a_1,a_2,tilt_1,tilt_2,phi_12,phi_jl,theta_jn,psi,phase,geocent_time,luminosity_distance,log_likelihood,log_prior,reference_frequency,waveform_approximant,minimum_frequency,total_mass,mass_1,mass_2,H1_log_likelihood,L1_log_likelihood,H1_matched_filter_snr,H1_optimal_snr,L1_matched_filter_snr,L1_optimal_snr,symmetric_mass_ratio,iota,spin_1x,spin_1y,spin_1z,spin_2x,spin_2y,spin_2z,phi_1,phi_2,chi_eff,chi_1_in_plane,chi_2_in_plane,chi_p,cos_tilt_1,cos_tilt_2,redshift,comoving_distance,mass_1_source,mass_2_source,chirp_mass_source,total_mass_source
31.980398245097298,0.9462690094123539,-1.1142038573275206,2.301955335789221,0.00020970202352397918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.50277938892219,1126259462.4074118,610.0449150625761,259.26000113745806,2.4028377053696257,100.0,IMRPhenomXP,20.0,73.50528033915049,37.767276765787,35.73800357336348,172.67500480098292,74.53126234064896,(19.259559375383915-2.6966203213738855j),20.468013211426275,(13.41999408404121+0.3802304363055749j),12.712984991879397,0.24980946096186205,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.12616917624410573,541.699176534587,33.53605973459946,31.734134024652967,28.39750804737467,65.27019375925244
31.02131832625862,0.7822367371621555,-1.1527403931837628,1.3202048515124492,-0.0001437302219353436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.651016728671833,1126259462.4132638,496.37013482424624,259.29651300269325,2.3203524572490135,100.0,IMRPhenomXP,20.0,71.91438901583572,40.350637777978115,31.56375123785761,173.87115779001024,76.51023458703119,(19.103567356290426-4.358676732276317j),18.58328909631228,(13.574228898101738+0.9494302661311596j),13.36545503363645,0.2462676835762275,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.10413917304703495,449.55395611153546,36.544883799951215,28.58675066364395,28.09547843561307,65.13163446359516
30.61366219062734,0.7957454665542261,-1.0695470979661585,2.2999130119067708,-0.00017699198483628423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.706139299253007,1126259462.4082828,618.5992626523355,259.36553934034924,2.488909184321023,100.0,IMRPhenomXP,20.0,70.88339599156774,39.47296390929091,31.410432082276824,174.42174890057808,76.21557632016088,(19.488457013866043+0.5219486788522402j),19.18781709451466,(13.391107330585536+0.38032546760992597j),11.630516568917182,0.246765599017288,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.127804738854081,548.4985460673676,34.99982093478155,27.850948839062116,27.144470257974536,62.85076977384367
30.488561389920037,0.6995595700244953,-0.4775560113648816,2.712035805558322,0.0001832043953016706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998404573665207,1126259462.4077086,531.23191076477,259.36672546234956,3.103145115763213,100.0,IMRPhenomXP,20.0,71.39138063813148,42.00581250417867,29.3855681339528,173.32022599417624,75.82429749412587,(19.235663209733815-3.608128347103918j),21.780829410527993,(13.559288570654623-1.1204358606347053j),11.226261636327488,0.2421876089156895,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.11095535943528938,478.1757473528959,37.81053140202742,26.45071908999998,27.44355219224803,64.26125049202741
30.610776862842414,0.7693448093434013,-0.5337158254827427,2.68056254281044,0.00023335585392418666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.085363574610624,1126259462.4076416,542.5950401513298,259.4306452589329,3.0720419400617933,100.0,IMRPhenomXP,20.0,71.05206531658807,40.15727456931093,30.894790747277135,173.91270425265472,75.64003612778839,(19.51264665217582+1.6248134891163555j),21.65680848320674,(13.644044362145447+0.5410946620818737j),10.728467025271145,0.24575144229991275,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.11316537412611466,487.4343521815285,36.07485060414874,27.753999060140497,27.498858277794763,63.828849664289244
30.75392510506522,0.9602728125611975,-0.8069178565296352,2.6009406840860625,-2.1468078084521913e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.311336149130564,1126259462.406889,604.4005122508614,259.45211171249434,2.853229391755817,100.0,IMRPhenomXP,20.0,70.67138334681331,36.05181018374555,34.61957316306776,174.7931955713033,76.25270109238465,(19.46739176454308+1.8888637065121043j),20.775534601145587,(13.49369656675718+0.7539963916855887j),10.867077431142244,0.24989732076737703,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.12508833364024977,537.202722012665,32.04353747683,30.770537857285678,27.334676029890183,62.81407533411567
30.66458357823128,0.8399102519789703,-0.4357181098024282,2.667314254733279,9.81568295195086e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9410446185511192,1126259462.4086647,565.6847439361495,259.66936285965556,3.123702430508719,100.0,IMRPhenomXP,20.0,70.77067032457231,38.46419696202725,32.306473362545056,174.17779158666332,75.69477685420655,(19.555344110411514+0.8575013489616481j),19.91311507032309,(13.594575341370705-1.2233666360496587j),9.865754726352375,0.24810733490791667,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.11763872375845028,506.142756267304,34.41559078471974,28.90600752799909,27.43693729142716,63.321598312718834
30.74928930639392,0.9864560863395873,-0.47809609425563543,2.7089361779716885,-4.8312292636294436e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1421727418775065,1126259462.407966,588.641991747092,259.67854072526256,3.102865433397965,100.0,IMRPhenomXP,20.0,70.64528655293546,35.5634776115854,35.08180894135006,173.67123720253153,75.90713796886672,(19.57718517744982-0.5469407772741204j),20.109732848634486,(13.602893045788813+0.7903230788073883j),10.345529138157593,0.24998837827955933,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.12206373086708808,524.6065556877656,31.694703815177505,31.265433483212384,27.404227104490797,62.96013729838989
30.481187954607513,0.6521909343915898,-0.9743511247680107,1.08050525607316,-1.9877746240026437e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.700913888136247,1126259462.417358,453.947814091832,259.90117887042186,2.645014103277693,100.0,IMRPhenomXP,20.0,71.95803844696431,43.553100885075644,28.404937561888662,172.17932887730473,75.74992813037724,(19.528436247468637-0.09577345618870027j),16.6255201596476,(13.354782282538812+1.844244216357338j),13.287442396348807,0.23892098030816297,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0957696310099571,414.2730365272135,39.7465850964799,25.922362472948066,27.81714978404118,65.66894756942797
31.769350929898675,0.8916289654519705,-1.148282931816853,2.053290819420383,-0.0001570138902825675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.671772406547502,1126259462.4088674,579.0636701450013,260.04738743751295,2.3303264241929353,100.0,IMRPhenomXP,20.0,73.13091166535784,38.66028328017516,34.470628385182685,173.75144332181517,75.31990456803214,(19.46689833290227+1.2990449031755749j),20.136149365505318,(13.19025572657173+1.8459228614984051j),12.972838094959185,0.24917946986385323,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.12022023035124428,516.9194900309968,34.51132396355068,30.771296081998486,28.359915371227867,65.28262004554917
