chirp_mass,mass_ratio,a_1,a_2,theta_jn,psi,time_jitter,tilt_1,tilt_2,phi_12,phi_jl,ra,dec,phase,luminosity_distance,geocent_time,log_likelihood,log_prior,reference_frequency,waveform_approximant,minimum_frequency,total_mass,mass_1,mass_2,H1_log_likelihood,L1_log_likelihood,H1_matched_filter_snr,H1_optimal_snr,L1_matched_filter_snr,L1_optimal_snr,symmetric_mass_ratio,iota,spin_1x,spin_1y,spin_1z,spin_2x,spin_2y,spin_2z,phi_1,phi_2,chi_eff,chi_1_in_plane,chi_2_in_plane,chi_p,cos_tilt_1,cos_tilt_2,redshift,comoving_distance,mass_1_source,mass_2_source,chirp_mass_source,total_mass_source
14.954732529883325,0.6769736384294065,0.7713638336784032,0.5526256150428129,0.3027227488778981,1.1401816259908608,0.0001537839016996938,0.0,0.0,0.0,0.0,0.0,0.0,1.268815950310344,4834.920953536016,1385860007.2332587,-3.019454104620796,5.022770669995008,100.0,IMRPhenomXP,20.0,35.14528571456846,20.95756600412889,14.187719710439572,-0.14089429089735095,-1.2242500842608326,(0.8554044895195415+1.1093467841581706j),2.7130277170544814,(1.5641373801009812-0.3055977747181844j),3.2057275947865476,0.2407239417153995,0.3027227488778981,0,0,0.7713638336784032,0,0,0.5526256150428129,0.0,0.0,0.6830619043338316,0.0,0.0,0.0,1.0,1.0,0.7584229819917071,2749.577876759726,11.918387224665906,8.068433963692636,8.504627545839169,19.98682118835854
14.956075891938548,0.600413757831906,0.7486263431020101,0.08218096041907517,0.17205417059857417,2.971855993008189,-0.00022146646581654123,0.0,0.0,0.0,0.0,0.0,0.0,4.136316376295428,3595.093489422759,1385860007.2900639,-2.839853037900263,4.468144465434934,100.0,IMRPhenomXP,20.0,35.712973417654695,22.314837799217223,13.398135618437472,0.11446817870132175,-1.5870282230729318,(2.6409966761950447-1.4450931881470785j),3.6012787872812875,(1.8851372726677527+1.089215851951672j),4.235665164852657,0.23441536948316502,0.17205417059857417,0,0,0.7486263431020101,0,0,0.08218096041907517,0.0,0.0,0.4986016387727617,0.0,0.0,0.0,1.0,1.0,0.5945888655533772,2254.558265114074,13.994101101084263,8.402250829581616,9.379267731653371,22.39635193066588
14.505086787562043,0.8517257053073136,0.38013985993810684,0.7332744997218646,2.8572452132388872,0.7944306763653998,-0.0002166617646345518,0.0,0.0,0.0,0.0,0.0,0.0,4.78779751501291,4897.554469047745,1385860007.234499,-2.793370424217988,4.961958531728648,100.0,IMRPhenomXP,20.0,33.452799330186366,18.06574226101944,15.387057069166927,-0.15745615514634315,-1.3530590848944715,(0.721784948085957+0.9328958193216741j),2.541847040827858,(0.27769555692361814-0.6355243675772297j),2.9924270246932765,0.24839705569966655,2.8572452132388872,0,0,0.38013985993810684,0,0,0.7332744997218646,0.0,0.0,0.5425688035317524,0.0,0.0,0.0,1.0,1.0,0.7664386074708645,2772.5585542015665,10.227212077800681,8.710779420292262,8.211486505228736,18.93799149809294
13.501529678636647,0.6515048897170231,0.2697939205503488,0.7634069430963208,0.09995651940038107,2.233230045470983,0.00022868029812707195,0.0,0.0,0.0,0.0,0.0,0.0,4.100639292329329,3757.1566353799817,1385860007.2821455,-2.7045276881506677,3.9283432562622327,100.0,IMRPhenomXP,20.0,31.87778992698313,19.302267965095293,12.575521961887837,-0.582545676709791,-1.3486464093371144,(1.349838775376352-0.281182015952488j),3.1338808104719593,(2.593557682052147+1.1941493201332944j),3.6741975613561766,0.2388679881811521,0.09995651940038107,0,0,0.2697939205503488,0,0,0.7634069430963208,0.0,0.0,0.46452013651196367,0.0,0.0,0.0,1.0,1.0,0.61663286172657,2324.0630142606333,11.939796859306941,7.778836036066428,8.351636291877034,19.718632895373368
13.860226959886115,0.9049416362941223,0.2676388961885973,0.6807319327912723,2.9675701196300444,1.6324784088434419,0.00023661645319933346,0.0,0.0,0.0,0.0,0.0,0.0,4.2378017742590135,4907.571698539035,1385860007.2288454,-2.6789419336227756,4.479406127806545,100.0,IMRPhenomXP,20.0,31.890109368749744,16.740727779350152,15.149381589399594,-0.586507431012357,-1.275481809587332,(1.0247840350360546-0.20448561679598035j),2.4645081269093394,(2.8163383571712473+0.06619364505428435j),2.8967571680388464,0.24937747423787981,2.9675701196300444,0,0,0.2676388961885973,0,0,0.6807319327912723,0.0,0.0,0.4638785506549528,0.0,0.0,0.0,1.0,1.0,0.7677185384954165,2776.2178016814323,9.470245072837741,8.570019072320134,7.840743114954922,18.040264145157874
14.796050611050614,0.6260683659936229,0.6644423084674311,0.2850606130949892,2.9486540050093923,0.7611077323596885,-2.5057499976191024e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.7845326606759326,4728.686829113058,1385860007.2909124,-2.664540785115765,4.581434061693513,100.0,IMRPhenomXP,20.0,35.11877133006675,21.59735227897821,13.521419051088536,0.3296634987199445,-1.5759989802900205,(2.7627559819972554-1.2612470014707147j),2.712009020812372,(1.676996647070179+0.9950152551077877j),3.189919698889897,0.23677953224380746,2.9486540050093923,0,0,0.6644423084674311,0,0,0.2850606130949892,0.0,0.0,0.5183728792373893,0.0,0.0,0.0,1.0,1.0,0.744776456405741,2710.1963615363866,12.378291900768192,7.749656984106038,8.480198455640927,20.127948884874233
13.586005976701808,0.8974367826594206,0.7977407650769681,0.2790315493471927,0.06603929612525239,1.6590091800733358,0.0001852352046953201,0.0,0.0,0.0,0.0,0.0,0.0,3.520504235992213,4999.620449697392,1385860007.264439,-2.6524776013148195,3.514796733614273,100.0,IMRPhenomXP,20.0,31.267291337877705,16.47869990907097,14.788591428806736,-0.6375255056292053,-1.4049862334156304,(1.5359267796530656+0.43641350096598225j),2.463921518023668,(-0.4850227312943038-0.28426340724968446j),2.902930153494013,0.2492695531006873,0.06603929612525239,0,0,0.7977407650769681,0,0,0.2790315493471927,0.0,0.0,0.5524051976659313,0.0,0.0,0.0,1.0,1.0,0.7794540250174354,2809.6373229460487,9.260537039674013,8.31074656658344,7.634929470329355,17.571283606257452
14.991854003571074,0.7964705724910908,0.3596934963751907,0.6641052972208614,0.10686378073254478,0.8667238817028659,-0.00014742863171493347,0.0,0.0,0.0,0.0,0.0,0.0,0.9341868843600236,4782.1979213021605,1385860007.2782865,-2.631341679807492,3.994924653224402,100.0,IMRPhenomXP,20.0,34.710241285808245,19.321352555014023,15.388888730794218,-0.14198385235702293,-1.431732016323548,(2.431870919186492+0.625162026655332j),2.7361129292125925,(1.2477553695694708-0.6951146383692514j),3.2169754206375605,0.2467911145382929,0.10686378073254478,0,0,0.3596934963751907,0,0,0.6641052972208614,0.0,0.0,0.49465537385053004,0.0,0.0,0.0,1.0,1.0,0.7516584553756173,2730.0972496700683,11.03031957840825,8.785324949374505,8.558662767597747,19.81564452778276
13.498546095203777,0.7887245304253443,0.6289750545173421,0.09926347545511112,3.0235678883117636,2.230528172277462,-9.950471353226961e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.739126220234123,4591.758284951246,1385860007.2947705,-2.6177886529377288,4.093845501251304,100.0,IMRPhenomXP,20.0,31.274036629222927,17.483987107722065,13.79004952150086,-0.5481672651108576,-1.3198417407097152,(1.5719420975037561-1.6237228726435475j),2.567171648281318,(1.8954902389821342-0.2933692223376703j),3.0136982749147183,0.24651220272435576,3.0235678883117636,0,0,0.6289750545173421,0,0,0.09926347545511112,0.0,0.0,0.39540274679180476,0.0,0.0,0.0,1.0,1.0,0.7270894696653979,2658.668455889171,10.12338238105833,7.984560014816435,7.815776965983674,18.107942395874765
13.953468723974389,0.7943627253348049,0.5877295864708376,0.26002814963695897,0.09078821963805009,3.005194643535199,3.944041944564506e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.4313265454600015,4944.666218142676,1385860007.126769,-2.593612731620471,3.8324291531445684,100.0,IMRPhenomXP,20.0,32.31194907982306,18.00747899162588,14.30447008819718,-0.32875105819223815,-1.2572307098175677,(1.4590319240512963-0.2113270283021j),2.480100195107389,(1.0088855777461743-0.06295772296880357j),2.9145177746932505,0.24671660441660428,0.09078821963805009,0,0,0.5877295864708376,0,0,0.26002814963695897,0.0,0.0,0.442656462300294,0.0,0.0,0.0,1.0,1.0,0.7724533924500318,2789.7299047637416,10.159634700878907,8.070435109396223,7.872403744668711,18.23006981027513
